academicYear,idOSYM,baseScore,topScore
2022,207650865,"25,487,844","34,126,746"
2023,203211466,"25,123,476","29,099,183"
2023,209010028,"25,269,169","30,160,382"
2022,209010028,"24,294,206","33,061,706"
2023,207710095,"25,076,879","28,280,068"
2022,207710095,"25,412,703","29,914,443"
2023,206210343,"31,853,543","35,340,504"
2022,206210343,"30,849,829","34,078,944"
2023,200390193,"27,300,653","31,439,324"
2022,200390193,"25,822,449","28,831,453"
2023,204011207,"25,587,971","29,686,247"
2022,204011207,"25,946,508","27,336,562"
2023,207650967,"25,278,483","33,047,068"
2022,207650967,"26,492,561","29,918,173"
2023,202512463,"29,959,133","42,386,938"
2022,202512463,"32,482,301","45,478,378"
2023,208750516,"25,650,039","26,182,528"
2023,209310039,"24,056,236","29,344,889"
2022,209310039,"26,710,623","30,361,453"
2023,202390787,"23,803,197","26,969,342"
2023,209010094,"25,219,573","30,280,103"
2022,209010094,"23,320,561","27,804,493"
2023,209610032,"24,728,310","28,868,372"
2022,209610032,"26,456,357","29,491,976"
2023,200610551,"23,463,088","27,355,652"
2022,200610551,"27,020,769","30,569,366"
2023,204712949,"21,685,621","29,510,830"
2022,204712949,"25,647,949","31,397,293"
2023,203851879,"24,979,460","26,334,802"
2022,203851879,"23,205,349","25,630,406"
2023,210301858,"24,987,244","30,166,297"
2022,200790621,"25,385,811","28,797,232"
2023,202790537,"23,086,095","27,207,584"
2022,202790537,"24,920,409","26,360,096"
2023,203852013,"26,755,017","31,569,989"
2023,209410021,"19,517,485","27,246,288"
2022,209410021,"25,961,770","30,068,049"
2023,200290250,"29,432,245","34,620,720"
2022,200290250,"28,763,826","38,819,744"
2023,207650858,"17,622,465","30,540,101"
2022,207650858,"27,640,650","33,947,192"
2023,200110159,"28,407,702","35,128,520"
2022,200110159,"26,919,546","37,969,872"
2023,208810077,"26,377,884","29,564,031"
2022,208810077,"25,849,135","30,813,810"
2023,200190137,"27,287,842","36,264,618"
2022,200190137,"25,798,239","32,115,993"
2023,203851964,"24,953,145","28,652,013"
2022,203851964,"24,366,474","28,718,918"
2023,203790195,"26,430,759","32,770,593"
2022,203790195,"29,487,663","39,531,448"
2023,201650297,"25,656,423","31,587,060"
2023,200610648,"28,006,574","29,745,905"
2022,200610648,"28,838,686","29,735,976"
2023,210301872,"24,197,123","30,227,001"
2022,200790663,"26,317,650","30,325,715"
2023,203090175,"28,402,586","31,636,381"
2022,203090175,"26,892,799","31,223,008"
2023,201290259,"24,941,302","29,921,559"
2022,201290259,"26,279,661","29,568,433"
2023,209410117,"19,813,975","27,960,740"
2022,209410117,"25,002,378","27,990,479"
2023,209310051,"24,211,012","32,648,636"
2022,209310051,"25,311,492","29,981,240"
2023,203211300,"26,316,350","33,614,874"
2022,203211300,"26,261,538","36,796,684"
2023,209310043,"24,706,472","30,683,511"
2022,209310043,"24,090,218","34,781,813"
2023,202790725,"22,738,397","32,881,859"
2022,202790725,"26,428,073","35,211,945"
2023,209710164,"28,169,192","33,595,340"
2022,209710164,"26,766,941","32,645,350"
2023,210402355,"29,240,369","29,240,369"
2022,204590587,"27,800,142","27,800,142"
2023,200590158,"26,265,046","29,228,362"
2022,200590158,"25,420,520","29,831,579"
2023,201650346,"23,018,677","27,772,577"
2023,202790542,"16,331,938","28,692,288"
2022,202790542,"27,350,641","32,025,568"
2023,207650965,"23,654,179","32,613,017"
2022,207650965,"28,900,787","33,636,967"
2023,209010031,"24,439,241","26,820,610"
2022,209010031,"23,207,051","27,414,356"
2023,206190512,"28,218,188","29,020,407"
2023,204610248,"21,813,977","27,376,130"
2022,204610248,"25,877,962","28,135,902"
2023,206552524,"25,128,642","33,551,975"
2022,206552524,"23,643,748","31,291,224"
2023,206112261,"24,773,555","28,845,954"
2022,206112261,"27,689,493","29,809,996"
2023,205810173,"25,244,476","29,726,834"
2022,205810173,"26,856,534","29,058,896"
2023,206210767,"27,110,114","33,600,449"
2022,206210767,"25,833,420","33,053,593"
2023,205490115,"35,227,013","38,619,996"
2022,205490115,"34,522,435","36,576,620"
2023,208151316,"23,431,246","29,602,388"
2022,208151316,"25,254,864","30,367,406"
2023,208710147,"25,382,535","27,762,563"
2022,208710147,"24,714,480","29,317,089"
2023,209310069,"24,553,014","29,062,605"
2022,209310069,"23,678,300","27,154,308"
2023,207590310,"25,963,461","29,525,279"
2023,203010106,"29,447,954","35,391,984"
2022,203010106,"31,867,013","39,951,668"
2023,201110677,"26,331,096","29,409,352"
2022,201110677,"25,267,757","31,166,235"
2023,200910336,"21,790,855","26,886,467"
2022,200910336,"24,835,152","30,289,255"
2023,202512506,"21,504,423","31,511,142"
2022,202512506,"28,341,131","36,557,535"
2023,208410423,"24,394,962","33,327,924"
2022,208410423,"23,602,112","32,465,322"
2023,203090169,"27,651,951","38,540,304"
2022,203090169,"29,834,624","33,533,697"
2023,202390227,"23,199,037","26,173,326"
2022,202390227,"25,256,442","28,906,287"
2023,204190938,"26,995,332","30,659,161"
2022,204190938,"26,585,463","30,451,450"
2023,208750362,"25,633,515","27,017,126"
2022,208750362,"25,486,031","25,486,031"
2023,202311404,"22,420,652","28,030,913"
2022,202311404,"25,663,671","29,630,299"
2023,207650974,"23,271,778","33,240,674"
2022,207650974,"24,707,715","32,473,832"
2023,207710017,"23,407,973","26,488,988"
2022,207710017,"23,865,930","28,420,913"
2023,208151302,"24,588,170","26,314,108"
2022,208151302,"25,198,735","25,198,735"
2023,202412464,"17,444,138","30,743,788"
2022,202412464,"27,160,986","32,081,088"
2023,203010487,"25,952,678","32,448,441"
2022,203010487,"26,416,897","33,103,727"
2023,203851978,"24,667,727","29,218,654"
2022,203851978,"23,474,432","29,275,777"
2023,206090415,"24,719,091","25,055,118"
2022,206090415,"23,441,963","24,644,452"
2023,202712407,"21,046,520","28,646,928"
2022,202712407,"25,855,063","30,009,382"
2023,208750495,"24,035,920","24,779,468"
2023,203790341,"26,377,966","27,682,091"
2023,208310075,"22,737,275","28,793,598"
2023,209310063,"22,430,934","34,707,127"
2022,209310063,"26,243,457","31,291,088"
2023,200511735,"25,858,909","31,844,815"
2022,200511735,"25,719,217","30,357,503"
2023,203790208,"20,612,985","43,873,804"
2022,203790208,"33,229,669","45,452,711"
2023,209610089,"24,372,187","29,530,784"
2023,208750488,"23,732,381","24,445,426"
2023,204110402,"23,321,801","25,744,813"
2022,204110402,"23,694,021","27,521,356"
2023,204713038,"21,502,784","28,267,620"
2022,204713038,"24,653,202","27,211,235"
2023,203090224,"24,741,885","27,746,586"
2023,208110311,"20,233,075","22,092,450"
2022,208110311,"24,631,116","24,631,116"
2023,200511523,"21,249,224","37,537,560"
2022,200511523,"33,627,424","40,750,841"
2023,208450790,"21,936,551","36,041,405"
2022,208450790,"26,529,363","37,466,916"
2023,210402376,"27,351,054","27,351,054"
2022,204590590,"26,054,404","26,054,404"
2023,203011528,"23,047,006","28,821,353"
2022,203011528,"25,866,926","30,583,401"
2023,202490576,"27,947,716","40,691,255"
2022,202490576,"29,591,688","37,953,270"
2023,200510958,"19,149,021","28,938,547"
2022,200510958,"27,234,264","29,953,482"
2023,200590136,"18,653,561","29,338,934"
2022,200590136,"27,882,676","33,353,957"
2023,202590365,"16,116,508","25,470,237"
2022,202590365,"26,010,535","28,333,803"
2023,201790179,"21,012,512","31,870,166"
2022,201790179,"26,380,357","31,436,690"
2023,200190057,"16,731,869","37,018,993"
2022,200190057,"26,134,485","38,917,764"
2023,200290177,"23,932,057","27,660,772"
2022,200290177,"24,690,328","29,854,589"
2023,204610309,"22,473,455","26,747,754"
2022,204610309,"26,690,539","27,241,059"
2023,208750558,"26,427,781","31,393,445"
2023,207710035,"22,662,996","25,904,537"
2022,207710035,"24,241,037","25,298,765"
2023,208810075,"26,512,714","31,967,312"
2022,208810075,"23,976,553","26,791,117"
2023,200690540,"25,803,376","27,273,491"
2022,200690540,"27,280,296","27,941,203"
2023,207590296,"23,946,402","25,468,819"
2023,206511347,"22,596,605","29,227,325"
2022,206511347,"24,751,725","29,608,167"
2023,208410511,"27,334,201","32,329,195"
2022,208410511,"26,738,003","32,496,485"
2023,210301998,"18,392,182","32,925,914"
2022,200790712,"25,067,774","30,811,053"
2023,202790732,"19,680,159","27,246,482"
2022,202790732,"25,841,438","30,141,223"
2023,208151169,"20,372,847","21,912,899"
2022,208151169,"26,096,161","26,096,161"
2023,200590186,"23,254,059","29,090,761"
2022,200590186,"24,130,908","38,895,699"
2023,208151149,"17,103,989","25,684,436"
2022,208151149,"25,088,616","27,575,720"
2023,208710183,"24,716,212","28,305,380"
2022,208710183,"23,678,021","26,254,561"
2023,210402320,"25,666,244","30,608,566"
2022,204591462,"25,153,156","28,590,397"
2023,202390238,"17,571,806","26,611,405"
2022,202390238,"25,734,284","31,933,904"
2023,208750474,"22,809,171","24,646,628"
2023,208310159,"21,880,237","30,701,778"
2023,202650614,"24,313,662","27,840,664"
2022,202650614,"24,308,477","27,547,922"
2023,206510094,"26,029,569","31,840,949"
2022,206510094,"26,669,258","28,836,291"
2023,206210528,"26,856,224","33,417,244"
2022,206210528,"25,871,794","31,961,062"
2023,206110998,"20,559,829","33,771,856"
2022,206110998,"27,477,388","38,815,557"
2023,204190410,"24,604,271","27,459,313"
2022,204190410,"22,831,171","29,548,323"
2023,201790348,"26,540,428","27,472,643"
2022,201790348,"24,992,036","25,827,354"
2023,209710067,"24,736,397","31,300,053"
2022,209710067,"24,239,576","30,657,838"
2023,210301830,"21,170,244","30,703,129"
2022,200790444,"26,296,912","29,525,550"
2023,208110338,"16,657,420","26,490,963"
2022,208110338,"24,232,503","28,458,920"
2023,210302026,"21,852,523","27,029,186"
2022,200790719,"24,171,177","27,754,296"
2023,202412076,"20,738,367","32,338,459"
2022,202412076,"25,700,352","29,381,379"
2023,203011564,"22,480,583","31,092,634"
2022,203011564,"24,901,407","32,278,772"
2023,209810054,"22,047,589","29,751,156"
2022,209810054,"25,493,703","28,392,032"
2023,209810058,"28,829,116","31,205,270"
2022,209810058,"28,186,793","30,015,676"
2023,200511744,"24,411,156","32,483,855"
2022,200511744,"25,844,220","32,651,593"
2023,210301844,"19,524,202","29,329,576"
2022,200790446,"26,626,762","35,413,610"
2023,203090210,"23,281,561","26,436,930"
2023,202390766,"22,529,888","23,717,786"
2023,208750523,"22,622,709","22,622,709"
2023,200390200,"26,305,750","30,202,998"
2022,200390200,"25,027,478","30,709,641"
2023,204712976,"16,990,886","31,105,764"
2022,204712976,"25,223,329","32,517,833"
2023,202090301,"27,642,155","35,797,131"
2022,202090301,"27,464,889","33,776,671"
2023,202610218,"26,382,020","31,242,137"
2022,202610218,"26,175,947","29,457,641"
2023,205590044,"19,206,071","30,746,629"
2022,205590044,"24,748,645","31,242,717"
2023,202490678,"25,434,635","30,303,280"
2022,202490678,"27,475,612","33,798,964"
2023,202650608,"25,824,680","30,575,234"
2022,202650608,"24,688,463","27,260,477"
2023,202390759,"22,345,336","24,335,915"
2023,207650864,"25,036,554","33,845,961"
2022,207650864,"24,477,342","32,363,511"
2023,209310071,"25,308,160","27,459,489"
2022,209310071,"24,455,970","31,114,764"
2023,208750600,"21,819,023","26,026,344"
2023,208410626,"25,535,586","30,710,912"
2022,208410626,"24,296,765","28,271,418"
2023,202790546,"20,633,915","26,777,128"
2022,202790546,"23,287,270","29,682,701"
2023,201790432,"25,456,614","29,924,359"
2023,202790532,"21,995,877","25,455,623"
2022,202790532,"23,393,371","28,539,118"
2023,200511674,"28,111,137","38,625,030"
2022,200511674,"32,896,414","41,999,173"
2023,203211438,"22,398,113","26,424,632"
2023,202512578,"18,463,532","27,690,640"
2022,202512578,"25,602,564","35,569,239"
2023,207650868,"17,046,813","26,335,433"
2022,207650868,"24,561,544","28,828,519"
2023,207650976,"19,596,680","33,459,831"
2022,207650976,"25,446,931","32,289,013"
2023,202390242,"17,611,477","25,691,529"
2022,202390242,"24,513,092","29,193,079"
2023,203490153,"30,014,510","36,459,304"
2022,203490153,"27,951,577","33,711,724"
2023,206510967,"17,151,064","27,334,213"
2022,206510967,"24,743,287","29,033,931"
2023,201790181,"22,341,200","23,979,458"
2022,201790181,"23,613,154","25,180,919"
2023,200590163,"27,266,681","31,314,031"
2022,200590163,"29,289,244","32,686,920"
2023,208450756,"25,645,848","29,264,447"
2022,208450756,"24,919,972","30,172,477"
2023,200950757,"25,102,234","27,935,552"
2023,209810101,"25,602,159","26,960,261"
2022,209810101,"23,957,308","26,443,677"
2023,203211459,"23,011,444","27,024,284"
2023,206552522,"21,549,386","27,967,183"
2022,206552522,"19,168,106","27,249,368"
2023,200612071,"24,927,494","28,885,068"
2022,200612071,"25,172,265","31,506,010"
2023,206552521,"25,993,060","30,682,227"
2022,206552521,"26,146,115","29,483,580"
2023,203090217,"21,527,938","21,720,845"
2023,202790523,"17,369,446","30,169,379"
2022,202790523,"24,558,260","31,886,205"
2023,202390780,"21,548,858","23,296,250"
2023,207510876,"23,684,807","29,495,665"
2022,207510876,"24,281,636","27,931,587"
2023,206510816,"25,914,314","32,011,901"
2022,206510816,"24,665,293","30,322,359"
2023,202790544,"18,611,168","25,281,445"
2022,202790544,"23,871,735","27,301,116"
2023,204790569,"18,315,494","27,274,306"
2022,204790569,"24,304,761","29,502,010"
2023,200612044,"22,957,726","26,915,412"
2022,200612044,"25,240,703","25,240,703"
2023,203851905,"21,073,806","24,501,131"
2022,203851905,"19,524,759","22,624,529"
2023,208410459,"23,944,707","26,822,074"
2022,208410459,"24,310,293","30,326,873"
2023,208750586,"23,497,421","23,497,421"
2023,201790418,"23,119,605","23,263,930"
2023,207510091,"22,700,743","28,696,856"
2022,207510091,"23,235,685","25,373,188"
2023,202790536,"16,908,678","24,770,028"
2022,202790536,"23,631,834","27,601,059"
2023,203851985,"22,307,634","25,185,375"
2022,203851985,"21,647,181","27,606,810"
2023,200190102,"38,532,565","44,962,883"
2022,200190102,"39,205,129","48,790,057"
2023,200190116,"31,451,319","47,100,510"
2022,200190116,"29,928,304","41,126,246"
2023,202990190,"31,971,372","40,174,543"
2022,202990190,"37,766,831","44,121,186"
2023,202911037,"42,747,614","45,873,365"
2022,202911037,"44,248,438","46,765,196"
2023,202910693,"40,930,368","44,117,847"
2022,202910693,"42,737,617","45,684,682"
2023,202990204,"34,083,715","38,745,811"
2022,202990204,"33,227,096","35,487,672"
2023,202990218,"31,755,498","40,310,722"
2022,202990218,"33,068,357","38,916,764"
2023,202990267,"31,548,287","33,710,102"
2022,202990267,"30,545,139","37,435,847"
2023,202990281,"35,328,940","35,328,940"
2022,202990281,"31,943,229","34,566,932"
2023,202990302,"46,061,841","49,071,090"
2022,202990302,"47,080,257","49,089,846"
2023,202990295,"33,259,253","41,005,115"
2022,202990295,"38,275,038","43,774,585"
2023,209510013,"32,711,367","36,631,164"
2022,209510013,"34,037,114","35,946,932"
2023,209510215,"30,924,909","36,882,619"
2023,209510229,"35,073,487","38,256,373"
2023,209510082,---,---
2022,209510082,"31,276,088","33,582,784"
2023,209510096,"30,790,152","36,078,558"
2022,209510096,"30,311,524","33,332,573"
2023,209510054,"31,676,459","37,415,182"
2022,209510054,"30,245,157","37,361,839"
2023,209510110,"31,289,910","31,505,770"
2022,209510110,"30,545,484","33,589,445"
2023,209510028,"30,936,833","36,106,236"
2022,209510028,"29,803,040","36,328,851"
2023,209510024,"36,206,992","41,429,330"
2022,209510024,"34,709,103","43,563,477"
2023,209510022,"31,084,722","34,551,831"
2022,209510022,"33,771,757","34,653,274"
2023,210200367,---,---
2023,210200374,"31,024,162","35,555,321"
2022,208590055,"29,828,167","36,864,195"
2023,206410675,"33,846,171","38,980,767"
2022,206410675,"31,924,613","39,991,714"
2023,206410710,"31,274,651","33,697,909"
2022,206410710,"29,846,733","32,649,953"
2023,206410738,"31,197,527","38,699,045"
2022,206410738,"29,973,329","34,528,646"
2023,206410483,"32,400,090","38,883,409"
2022,206410483,"31,625,861","37,413,811"
2023,200210961,"36,416,164","44,060,836"
2022,200210961,"37,307,917","46,820,124"
2023,200210352,"34,278,927","42,442,891"
2022,200210352,"34,632,114","43,978,220"
2023,200210988,"33,931,112","45,933,750"
2022,200210988,"33,450,670","46,033,451"
2023,200290172,"33,984,686","42,659,590"
2022,200290172,"33,708,012","41,148,584"
2023,200210501,"32,998,363","37,508,050"
2022,200210501,"32,767,194","39,494,078"
2023,200290173,"32,610,364","41,612,590"
2022,200290173,"32,014,603","39,718,881"
2023,200211095,"34,666,417","44,018,773"
2022,200211095,"36,816,015","47,145,742"
2023,200310315,"42,203,249","42,973,926"
2022,200310315,"41,346,863","41,813,301"
2023,200390140,"32,395,375","40,901,185"
2022,200390140,"29,948,019","34,214,229"
2023,200390158,---,---
2022,200390158,---,---
2023,200310069,"30,935,799","30,935,799"
2022,200310069,"30,897,772","30,897,772"
2023,200390159,---,---
2022,200390159,---,---
2023,200390156,"23,730,609","30,249,527"
2022,200390156,"21,164,297","26,676,688"
2023,200390146,"22,949,579","26,257,240"
2022,200390146,"22,981,575","26,009,818"
2023,200510428,"41,477,003","49,679,150"
2022,200510428,"43,244,693","47,441,950"
2023,200510888,"31,705,027","33,721,797"
2022,200510888,"32,717,433","34,494,820"
2023,200510904,"31,711,031","38,674,550"
2022,200510904,"34,107,199","42,824,408"
2023,200590144,"42,732,652","47,110,206"
2022,200590144,"42,829,360","47,668,935"
2023,200590222,"41,046,254","42,751,875"
2022,200590222,"41,378,644","46,082,414"
2023,200510473,"34,892,885","40,252,285"
2022,200510473,"37,938,030","41,103,200"
2023,200510516,"33,380,773","33,546,761"
2022,200510516,"35,937,607","37,882,136"
2023,200510719,"34,261,963","39,383,797"
2022,200510719,"34,192,944","39,649,867"
2023,200511435,"31,190,779","33,073,989"
2022,200511435,"31,479,849","35,072,081"
2023,200511011,"34,152,263","41,129,829"
2022,200511011,"35,927,913","40,292,560"
2023,200510534,"30,802,829","38,996,348"
2022,200510534,"35,626,330","42,905,639"
2023,200510401,"32,562,845","37,161,773"
2022,200510401,"32,914,186","38,316,380"
2023,200590175,"37,477,104","42,770,764"
2022,200590175,"40,326,873","45,589,762"
2023,200510552,"37,965,350","44,222,560"
